user_id,name,age,gender,location,latitude,longitude,interests,about_me,relationship_goal,personality,MBTI,likes,swipes,messages_sent,response_rate,signup_date,education_level,occupation,zodiac_sign,height_cm,body_type,languages_spoken,dating_preference,likes_received,photo_count,is_verified,daily_active_minutes,last_login,is_premium_user
326,Stacy Torres,36,M,Phoenix,41.49932,-121.886329,"technology, cooking, music",Firm thus pressure material feel anyone think skin yourself political deep second.,Networking,Introvert,INTP,"[122, 226, 511, 43, 921, 766, 283, 336, 564, 32, 754, 584, 840]",39,43,0.36,2023-11-19,Master’s,Film/video editor,Aries,181,Average,"Mandarin, French",Everyone,34,1,True,86,2024-03-15,False
327,Terry Jordan,24,F,Columbus,29.760427,-104.990251,"gaming, photography, travel",Itself shoulder five how everyone arrive.,Casual Dating,Ambivert,ISTJ,"[244, 431, 488, 167, 631, 333, 113, 656, 625, 343]",278,81,0.28,2024-02-23,Bachelor’s,Claims inspector/assessor,Gemini,153,Slim,English,Men,67,6,True,68,2024-03-24,False
328,Denise Hicks,20,Non-binary,Sacramento,36.169941,-82.457177,"photography, sports, technology",Sport attack case argue shake get skin early clear.,Long-term,Extrovert,ENFP,"[832, 774, 816, 50, 160, 88, 677, 884, 465]",196,92,0.69,2024-03-30,PhD,Broadcast engineer,Scorpio,173,Slim,"Spanish, English, French",Men,48,5,True,59,2024-03-02,True
329,Michael Wright,47,M,Kansas City,29.424122,-122.678448,"cooking, art, fitness",Box wear opportunity meet wonder body recently method chance because.,Networking,Extrovert,ISTJ,"[813, 70, 840, 451, 261, 671, 103, 947]",437,55,0.56,2023-01-16,Master’s,"Engineer, production",Taurus,179,Curvy,English,Women,13,5,False,23,2024-03-09,False
330,David Shelton,35,M,Miami,42.331427,-94.578568,"cooking, travel, sports",Data star issue how firm understand because about international century art.,Casual Dating,Extrovert,INFJ,"[787, 637, 633, 397, 932, 741, 781, 495, 358, 402, 890, 25, 756]",247,61,0.95,2023-05-01,Master’s,Energy manager,Scorpio,166,Slim,"English, Mandarin",Women,28,3,True,117,2024-03-17,False
331,Bianca Hawkins,36,M,Philadelphia,25.76168,-97.743061,"sports, photography, fitness",Month on store any sit add factor respond care scene probably.,Casual Dating,Introvert,ENTP,"[156, 896, 284, 632, 704, 969, 395, 278, 533, 576, 682, 95, 33, 197]",330,1,0.74,2023-08-13,PhD,Immunologist,Gemini,160,Curvy,"Spanish, Hindi, English",Everyone,60,4,False,60,2024-03-08,False
332,Lisa Mckinney,19,F,Phoenix,37.338208,-111.891047,"photography, music, travel",Tough management no if what particularly health have both minute.,Casual Dating,Extrovert,ISFJ,"[585, 744, 32, 606, 786, 529, 435]",272,90,0.5,2023-04-15,Master’s,Scientific laboratory technician,Scorpio,183,Average,"French, Hindi",Women,53,6,False,40,2024-03-18,False
333,Antonio Johnson,32,F,Portland,37.338208,-86.158068,"cooking, art, travel",Its media rate treatment leg ahead peace.,Networking,Extrovert,ISFJ,"[670, 733, 157, 197, 28, 152, 78, 419, 432, 583, 647, 865]",275,41,0.65,2023-03-26,Bachelor’s,Company secretary,Gemini,158,Curvy,"Spanish, Hindi",Women,75,1,True,92,2024-03-21,False
334,Christopher Beck,49,M,San Diego,30.267153,-122.678448,"cooking, gaming, art",Likely this pattern teacher entire stage.,Networking,Ambivert,ENFP,"[872, 693, 214, 996, 694, 995, 775, 36, 822, 958, 328]",92,95,0.42,2023-09-23,High School,Ship broker,Capricorn,163,Curvy,"English, Spanish",Men,39,5,False,4,2024-03-01,True
335,Marc Johnson,46,Non-binary,New York,39.739236,-81.694361,"fitness, technology, art",Technology reality opportunity institution event bed we trade year employee arm free.,Casual Dating,Extrovert,ENFP,"[286, 671, 689, 980, 688, 996, 769]",20,27,0.66,2023-11-08,High School,Midwife,Capricorn,190,Slim,"Mandarin, Hindi",Men,84,2,False,23,2024-03-07,False
336,Amy Gill,28,Non-binary,Orlando,42.331427,-93.265015,"travel, sports, photography",Picture analysis husband west attention on pick.,Casual Dating,Introvert,ENTP,"[968, 92, 989, 701, 339, 931, 468]",165,26,0.7,2023-05-22,Bachelor’s,Science writer,Scorpio,169,Average,"Spanish, Hindi, Mandarin",Everyone,40,1,True,64,2024-03-15,False
337,Hannah Adams,30,F,Seattle,28.538336,-84.387978,"art, cooking, gaming",Example take imagine time soon poor east his history main technology.,Friends,Extrovert,ISTJ,"[88, 53, 714, 847, 298, 606, 75, 924, 899]",403,16,0.76,2023-10-25,PhD,Landscape architect,Aquarius,161,Athletic,French,Men,45,6,False,0,2024-03-19,False
338,Bianca May,24,M,Las Vegas,39.961176,-75.165222,"music, art, technology",Sell else hold story term enjoy leave national group particularly.,Long-term,Extrovert,INFJ,"[787, 608, 503, 304, 468, 276, 597, 225, 122, 107, 808, 783, 542, 660]",189,45,0.68,2024-03-09,Bachelor’s,Armed forces logistics/support/administrative officer,Libra,170,Curvy,Spanish,Women,97,5,False,72,2024-03-26,False
339,John Davis,35,M,Tampa,32.715736,-96.796989,"photography, technology, gaming",Turn face project charge morning marriage the yes serve natural.,Networking,Ambivert,ESTP,"[57, 273, 139, 137, 166, 447, 519, 697, 958, 402, 948]",187,64,0.68,2023-10-13,Master’s,"Pharmacist, hospital",Libra,186,Average,"English, French",Men,92,3,False,5,2024-03-09,False
340,Julie Graham,31,M,Philadelphia,40.712776,-121.886329,"technology, cooking, music",Finally possible difficult research happy fly.,Friends,Extrovert,ISTJ,"[504, 143, 917, 424, 137, 637, 998]",33,57,0.61,2023-12-18,PhD,Chief Strategy Officer,Cancer,173,Average,"Spanish, Mandarin, English",Men,59,3,True,77,2024-03-22,False
341,Ricardo Peterson,30,Non-binary,Columbus,29.760427,-122.678448,"music, cooking, gaming",Happy surface type staff share around able also.,Long-term,Extrovert,INFJ,"[354, 423, 914, 708, 394, 205, 907, 614, 68, 1, 952, 813]",358,54,0.45,2023-12-14,High School,Financial controller,Leo,159,Average,Mandarin,Women,19,4,False,72,2024-03-11,False
342,David Jimenez,26,M,Salt Lake City,40.712776,-118.243683,"cooking, photography, travel",Without wide institution continue deal start manager.,Long-term,Introvert,ISTJ,"[962, 608, 657, 712, 639, 308, 482, 378, 231, 234, 28, 887, 207, 841, 672]",252,33,0.57,2024-02-09,Master’s,Armed forces technical officer,Leo,192,Slim,"English, Mandarin",Men,56,2,False,68,2024-03-14,False
343,James Webb,37,F,Orlando,28.538336,-104.990251,"cooking, fitness, technology",Line better window coach wind require control usually property property doctor could.,Long-term,Extrovert,INFJ,"[86, 115, 70, 706, 100, 875, 620, 194, 213, 7, 421, 337]",330,8,0.89,2023-12-13,High School,"Designer, furniture",Virgo,187,Athletic,"English, Spanish",Men,36,2,False,52,2024-03-04,False
344,Lucas Miller,24,Non-binary,San Jose,41.49932,-81.694361,"cooking, technology, music",Feel doctor will truth of really share Republican responsibility.,Casual Dating,Introvert,ISFJ,"[403, 402, 178, 47, 423, 416, 815, 711, 588, 429]",215,78,0.31,2024-03-17,Bachelor’s,"Conservation officer, nature",Leo,164,Average,"English, Hindi",Men,63,3,False,39,2024-03-06,False
345,Kelly Larson,40,F,Atlanta,33.448376,-71.058884,"cooking, travel, technology",Cup carry degree few might Mr responsibility executive apply wind against cost.,Casual Dating,Introvert,INFJ,"[492, 173, 589, 557, 611, 926, 736, 753, 317, 183, 625, 764, 850, 706]",423,73,0.94,2023-09-06,High School,"Conservation officer, nature",Aquarius,158,Athletic,"Hindi, Mandarin",Everyone,46,4,False,47,2024-03-18,True
346,James Wilson,22,Non-binary,Portland,25.76168,-97.743061,"photography, fitness, reading",Blood even act live political show century sound this hotel name.,Friends,Introvert,ESFJ,"[362, 522, 424, 168, 222, 672, 140, 933, 88, 738]",281,71,0.73,2023-08-09,High School,Financial manager,Libra,180,Athletic,"French, Spanish, Hindi",Everyone,79,3,True,64,2024-03-04,False
347,Belinda Kelly,44,M,San Jose,47.606209,-78.638176,"travel, cooking, sports",Customer analysis pay out before likely always trade skill me.,Long-term,Extrovert,ISTJ,"[339, 33, 640, 649, 762]",119,16,0.93,2023-10-20,Master’s,Astronomer,Sagittarius,165,Slim,Hindi,Men,70,4,True,117,2024-03-29,False
348,Phillip Green,34,M,Seattle,39.961176,-82.998794,"photography, reading, sports",Start agree no building voice easy agent few simply fund interest hold management.,Long-term,Extrovert,INTP,"[953, 35, 998, 522, 491, 783, 969, 214, 416, 2, 582]",312,49,0.95,2023-11-08,Bachelor’s,"Geologist, wellsite",Aries,157,Curvy,"French, Mandarin",Men,37,1,False,26,2024-03-24,False
349,Jonathan Harris,40,M,Orlando,29.424122,-96.796989,"art, sports, cooking",Real either civil key forward fact skill likely former.,Casual Dating,Ambivert,INTP,"[274, 674, 683, 687, 907, 851, 905, 189, 697, 760, 574, 821, 171, 111]",362,17,0.84,2023-09-18,PhD,"Psychotherapist, child",Sagittarius,173,Slim,"English, French",Women,32,3,True,33,2024-03-29,False
350,Edward Beck,41,Non-binary,Detroit,37.338208,-117.161087,"sports, technology, art",Off hour never exist able dog prove beyond whether deep deep sure camera.,Long-term,Ambivert,ESTP,"[51, 384, 47, 104, 365, 644, 498, 968]",374,75,0.22,2024-02-16,Bachelor’s,Merchant navy officer,Scorpio,194,Average,"Hindi, Spanish",Women,56,6,False,102,2024-03-05,False
351,Gary Perez MD,30,F,San Antonio,45.515232,-74.005974,"technology, reading, gaming",Part guy cut quality draw example two.,Networking,Ambivert,ESFJ,"[516, 42, 851, 857, 921]",10,19,0.45,2023-12-16,High School,Futures trader,Pisces,171,Slim,"Hindi, French, Mandarin",Everyone,86,1,True,89,2024-03-07,False
352,Mr. Michael Adams Jr.,34,Non-binary,Dallas,42.360081,-111.891047,"sports, music, travel",Happen word near ability name enough people message.,Networking,Extrovert,ISTJ,"[526, 45, 180, 841, 693, 256, 617, 708]",14,8,0.45,2024-03-03,High School,Media buyer,Leo,184,Average,"Mandarin, English",Men,72,2,True,84,2024-03-08,True
353,Terry Brown,26,F,San Antonio,25.76168,-111.891047,"travel, reading, music",National threat professional organization deal ground story campaign never leave current dream throw.,Casual Dating,Ambivert,ESFJ,"[106, 181, 839, 783, 332, 847, 265, 722, 219, 975]",13,20,0.76,2023-06-18,Master’s,Hospital doctor,Libra,153,Curvy,"English, Mandarin",Everyone,65,5,True,15,2024-03-08,False
354,Michael Simmons,34,M,Detroit,36.169941,-94.578568,"art, music, gaming",Southern become upon mouth peace from place language.,Friends,Introvert,ENTP,"[90, 296, 41, 258, 925, 245, 514, 378]",105,23,0.31,2023-04-11,PhD,Academic librarian,Taurus,151,Slim,Hindi,Women,72,3,True,60,2024-03-31,True
355,Cory Anderson,42,Non-binary,Los Angeles,40.712776,-121.4944,"reading, cooking, sports",Learn specific scene from trial yourself he image like send threat daughter.,Friends,Ambivert,ISTJ,"[255, 971, 987, 461, 782, 549, 787, 902, 469, 930]",20,42,0.66,2023-07-09,PhD,"Designer, fashion/clothing",Gemini,172,Average,"Mandarin, Spanish",Men,47,2,True,87,2024-03-05,False
356,Brian Kirby,46,Non-binary,Sacramento,44.977753,-78.638176,"fitness, travel, sports",Action subject explain ahead training thus year point worker conference key continue not.,Friends,Ambivert,INFJ,"[454, 866, 819, 599, 499, 652]",165,54,0.71,2023-03-09,Bachelor’s,Magazine journalist,Pisces,189,Athletic,"English, Mandarin",Men,11,3,False,4,2024-03-04,True
357,Cynthia Garrison,20,F,Orlando,37.338208,-87.629799,"fitness, music, gaming",By various speak hot similar either family myself get generation four.,Casual Dating,Extrovert,ISFJ,"[367, 785, 812, 390, 697, 549, 87, 958, 539, 804, 796, 997, 67]",99,52,0.78,2024-01-11,High School,Senior tax professional/tax inspector,Capricorn,200,Average,"Spanish, Mandarin",Women,87,1,True,27,2024-03-29,False
358,Mike Spencer,47,M,Chicago,33.749001,-121.886329,"music, technology, cooking",Pull condition grow move establish instead.,Long-term,Extrovert,ISFJ,"[646, 595, 380, 606, 587, 57, 749, 93, 462]",291,85,0.28,2024-02-15,Master’s,Social researcher,Taurus,171,Average,"Spanish, French",Men,64,2,False,89,2024-03-09,False
359,Jared Allen,36,M,Los Angeles,40.712776,-93.265015,"music, sports, photography",Fund next catch media choice seek consumer quality game direction.,Long-term,Ambivert,ENFP,"[162, 809, 725, 632, 594, 764, 329]",322,52,0.72,2023-06-29,High School,"Administrator, charities/voluntary organisations",Virgo,183,Slim,"Hindi, Mandarin, English",Women,91,1,True,98,2024-03-26,False
360,John Moreno,37,Non-binary,Denver,27.950575,-111.891047,"art, photography, music",Personal ability method design within by eight purpose talk experience.,Long-term,Introvert,ISFJ,"[329, 353, 246, 119, 347, 321, 319, 367, 927, 747, 984, 131, 574]",167,85,0.3,2023-07-27,PhD,Charity officer,Taurus,182,Curvy,"English, French",Men,10,6,True,84,2024-03-03,False
361,Melinda Anderson,40,F,Phoenix,44.977753,-71.058884,"technology, cooking, gaming",Physical true move toward break senior whatever time star.,Friends,Extrovert,ENTP,"[173, 654, 829, 454, 286, 978, 847, 292, 591, 724, 898]",175,88,0.49,2023-10-29,PhD,"Surveyor, mining",Gemini,152,Slim,Mandarin,Men,45,5,False,31,2024-03-15,False
362,Stacey Smith,49,M,New York,32.776665,-122.678448,"reading, fitness, photography",Main trade almost modern argue watch.,Friends,Extrovert,ISTJ,"[620, 890, 770, 902, 937, 289, 86, 363, 312, 587]",412,91,0.37,2023-11-01,Bachelor’s,Cytogeneticist,Taurus,151,Slim,French,Everyone,51,6,False,19,2024-03-02,False
363,Manuel Howard,29,M,New York,34.052235,-95.369804,"travel, music, sports",Wish letter foreign loss agency recently here mind raise claim.,Networking,Introvert,ISFJ,"[724, 573, 389, 897, 822, 284]",486,16,0.5,2023-09-07,High School,"Scientist, forensic",Taurus,200,Athletic,"English, French, Mandarin",Everyone,23,6,False,33,2024-03-12,True
364,Danielle Thompson,41,M,Denver,33.448376,-78.638176,"fitness, art, photography",Term also once but our prove save city theory.,Networking,Ambivert,INTP,"[42, 831, 19, 48, 12]",149,38,0.84,2023-06-16,High School,Commissioning editor,Scorpio,165,Athletic,Hindi,Women,65,5,False,12,2024-03-17,True
365,Denise Luna,25,M,San Diego,33.448376,-97.743061,"gaming, fitness, sports",Performance guess example whatever must hot bill go.,Friends,Introvert,INFJ,"[794, 840, 249, 862, 219]",150,91,0.48,2023-06-27,High School,Ship broker,Leo,177,Curvy,"Hindi, English, Mandarin",Everyone,45,1,False,74,2024-03-27,False
366,Terri Armstrong MD,38,F,Orlando,28.538336,-84.387978,"fitness, art, music",Popular record everyone cup share couple certain million sense behavior whatever more drop.,Casual Dating,Ambivert,ESTP,"[602, 865, 612, 579, 73, 986, 947, 910]",179,16,0.49,2024-03-22,Master’s,Logistics and distribution manager,Cancer,181,Slim,"Spanish, French, Hindi",Everyone,36,4,False,53,2024-03-08,False
367,Mark Mitchell,45,F,Kansas City,37.338208,-94.578568,"fitness, gaming, music",Perhaps far receive Mr up newspaper nor say.,Long-term,Extrovert,ENTP,"[747, 665, 843, 28, 247, 166, 985, 639, 429, 898]",22,51,0.8,2023-04-13,Bachelor’s,Politician's assistant,Aries,158,Athletic,"French, Hindi",Men,78,3,True,107,2024-03-23,False
368,Zoe Valdez,35,F,Los Angeles,38.581572,-74.005974,"fitness, art, cooking",Market speech operation end time recently society.,Long-term,Ambivert,ESFJ,"[918, 264, 640, 494, 765, 381, 187, 757, 525, 935, 950, 405, 929, 153, 874]",385,14,0.71,2023-08-03,High School,Community development worker,Libra,191,Curvy,"French, Spanish, Hindi",Everyone,48,1,True,81,2024-03-15,False
369,Ronald Miller,44,M,Indianapolis,29.760427,-80.19179,"music, cooking, reading",Everybody author free million pull stay position would several if.,Casual Dating,Introvert,INTP,"[800, 622, 589, 746, 943, 178, 271, 336, 374, 371, 940, 749, 496, 575]",451,32,0.74,2023-03-19,PhD,"Administrator, Civil Service",Aquarius,195,Average,Spanish,Women,12,3,True,86,2024-03-15,False
370,Randy Smith,45,M,Columbus,41.878113,-75.165222,"cooking, travel, art",Material reflect west research million well month but surface moment learn.,Networking,Introvert,ESTP,"[559, 598, 92, 754, 510, 130, 656]",314,73,0.71,2023-03-06,Bachelor’s,Communications engineer,Taurus,198,Average,"English, Spanish",Everyone,11,1,False,95,2024-03-15,False
371,Mr. Wesley Sanders MD,46,F,Houston,40.760779,-115.139832,"cooking, fitness, music",Eight best left pass maybe yeah ahead.,Long-term,Introvert,INFJ,"[85, 81, 511, 407, 369, 40, 354, 88, 706, 855, 476, 671, 812, 175]",325,33,0.5,2024-03-31,Master’s,Education administrator,Leo,172,Athletic,"Mandarin, Spanish, French",Women,96,2,True,71,2024-03-09,False
372,Peter Brown,33,F,Las Vegas,41.49932,-84.387978,"cooking, technology, gaming",Happen care nation house popular over when identify.,Networking,Ambivert,INFJ,"[781, 475, 548, 749, 307]",50,91,0.2,2023-05-31,PhD,Petroleum engineer,Taurus,184,Average,"English, Hindi",Men,74,4,False,5,2024-03-22,False
373,Katie Jenkins,29,Non-binary,Atlanta,32.776665,-118.243683,"travel, cooking, art",Media letter analysis eye thought issue sense trip on.,Networking,Ambivert,ISTJ,"[709, 853, 252, 538, 874, 633, 704, 137, 343, 541, 294, 820, 212, 261, 409]",72,59,0.21,2024-02-14,PhD,Horticultural consultant,Leo,189,Average,"French, Hindi",Women,70,4,False,72,2024-03-30,True
374,Seth Torres,31,Non-binary,Seattle,41.878113,-104.990251,"gaming, art, fitness",Notice most whose upon various follow place information wall lead.,Casual Dating,Ambivert,ESFJ,"[852, 378, 491, 540, 418, 195, 61]",300,88,0.43,2023-10-28,High School,"Scientist, product/process development",Sagittarius,156,Slim,"English, Spanish, French",Everyone,93,1,True,90,2024-03-22,True
375,Dustin Kelly,37,M,Dallas,37.338208,-93.265015,"travel, fitness, cooking",Kind offer add religious loss unit white believe set run.,Casual Dating,Ambivert,INFJ,"[928, 909, 524, 494, 791, 904, 102, 585, 299, 93, 38, 942]",393,95,0.89,2023-08-01,PhD,Research scientist (life sciences),Sagittarius,153,Slim,Spanish,Everyone,72,1,True,33,2024-03-31,False
376,Alexa Powell,23,M,Los Angeles,41.878113,-112.074036,"travel, art, photography",Stand able you wide analysis tell oil middle agree firm mission.,Networking,Ambivert,INFJ,"[187, 553, 59, 820, 250, 256]",312,45,0.65,2024-03-15,Bachelor’s,Physiotherapist,Aquarius,195,Curvy,"English, Mandarin, Spanish",Men,34,6,True,58,2024-03-01,False
